,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
719,2018,891,5,ESCUELA PARTICULAR RINCON DE LAS CHILCAS, ,65127042,1,4,43,4302,COMBARBALA,42,LIMARI,3,2,1,"-31,08703804","-70,96757507",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
720,2018,892,3,ESCUELA PARTICULAR EL DURAZNO, ,76146547,1,4,43,4302,COMBARBALA,42,LIMARI,3,2,1,"-31,12106514","-70,83200836",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
721,2018,893,1,ESCUELA PARTICULAR EL DIVISADERO,4315909, ,0,4,43,4302,COMBARBALA,42,LIMARI,3,2,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
722,2018,896,6,ESCUELA PARTICULAR LA COLORADA, ,65127041,1,4,43,4302,COMBARBALA,42,LIMARI,3,2,1,"-31,0728035","-71,05033112",0,110,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO
723,2018,897,4,ESCUELA BELGICA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,0,"-30,83363724","-71,25631714",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
724,2018,898,2,ESCUELA BASICA AMANDA LABARCA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
725,2018,899,0,ESCUELA LUZ DE LUNA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,81980896","-71,09355927",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
726,2018,900,8,ESCUELA BASICA LA HIGUERA DE QUILE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-31,09426117","-71,46408844",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
727,2018,901,6,ESCUELA VINA VIEJA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,83972621","-71,21313526",0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
728,2018,902,4,ESCUELA BASICA ELENA CAFFARENA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,84205246","-71,51013947",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
729,2018,904,0,ESCUELA CAMPO LINDO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,72769165","-71,35622406",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
730,2018,905,9,ESCUELA CHALINGA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,75151825","-71,40181732",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
731,2018,906,7,ESCUELA LOS CANELOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,86796379","-71,46629333",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
732,2018,907,5,ESCUELA HIJOS DEL PERAL, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,89783859","-71,31320953",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
733,2018,908,3,ESCUELA TABALI, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,63941956","-71,42661285",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
734,2018,909,1,ESCUELA LOS AZAHARES DE CERRO BLANCO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,87955284","-71,39846802",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
735,2018,910,5,ESC.BASICA SAN ANTONIO DE LA VILLA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,65748215","-71,48516083",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
736,2018,911,3,ESCUELA LOS TRIGOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,86717224","-71,42302704",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
737,2018,912,1,ESCUELA CAMARICO VIEJO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
738,2018,914,8,ESCUELA PENA BLANCA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,9019413","-71,55451202",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
739,2018,915,6,ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,64538002","-71,34261322",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
740,2018,916,4,ESCUELA BARRAZA BAJO, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,66796875","-71,50019836",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
741,2018,917,2,ESCUELA RINCON DE LA CALERA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,81335449","-71,39185333",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
742,2018,919,9,ESCUELA PUEBLO NUEVO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
743,2018,920,2,ESCUELA ALTAR BAJO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
744,2018,921,0,ESCUELA MINA DELIRIO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
745,2018,922,9,ESCUELA BASICA LAS NIPAS, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,79517746","-71,22154999",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
746,2018,923,7,ESCUELA EL MAQUI DE QUILE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-31,04306412","-71,5278244",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
747,2018,924,5,ESCUELA LOS ACACIOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,68920708","-71,2805481",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
748,2018,925,3,ESCUELA BASICA VILLA LOS QUILES, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,95065308","-71,5015564",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
749,2018,926,1,ESCUELA ALTAR ALTO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,76693262","-71,16289333",0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
750,2018,928,8,ESCUELA BASICA GRANEROS, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,76483917","-71,28968048",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
751,2018,929,6,ESCUELA LOS NOGALES, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,73657227","-71,34185028",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
752,2018,931,8,ESCUELA SAN ANTONIO DE PADUA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,84033203","-71,28173065",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
753,2018,932,6,ESCUELA UNION CAMPESINA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,7251873","-71,30361938",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
754,2018,933,4,ESCUELA LAS CRUCES, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,81002808","-71,15346527",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
755,2018,934,2,ESCUELA BEATRIZ VEGA VEGA, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,86086082","-71,35439301",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
756,2018,935,0,ESCUELA SALALA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,68364906","-71,51808167",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
757,2018,936,9,ESCUELA EL ESPINAL, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,73965836","-71,41767883",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
758,2018,937,7,ESCUELA ALCONES BAJOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,76299667","-71,54355621",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
759,2018,939,3,ESCUELA ALMENDRO DE QUILE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-31,07103348","-71,30812073",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
760,2018,940,7,ESCUELA SAN PEDRO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-31,06638908","-71,4047699",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
761,2018,941,5,ESCUELA BASICA MINERAL DE TALCA, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
762,2018,942,3,ESCUELA BASICA EL DURAZNO DE SOCOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
763,2018,943,1,ESCUELA PADRE PABLO DIEHL HARTMAN, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-31,12756157","-71,59931183",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
764,2018,945,8,ESCUELA SOL NACIENTE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,84841156","-71,14741516",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
765,2018,946,6,ESCUELA TERESITA DE LOS ANDES, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,79712677","-71,2562561",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
766,2018,947,4,ESCUELA AURORA DE CHILE, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,71374893","-71,24189758",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
767,2018,948,2,ESCUELA BASICA LAS AGUILAS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,79091644","-71,53942871",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
768,2018,949,0,ESCUELA EL DURAZNO DE QUILE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-31,12215614","-71,40720367",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
769,2018,950,4,ESCUELA LA CEBADAS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,96396446","-71,64156342",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
770,2018,951,2,ESCUELA LA CALERA DE SAN JULIAN, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,770998","-71,41387939",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
771,2018,952,0,ESCUELA BASICA LOS CIENAGOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,82919502","-71,56649017",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
772,2018,953,9,ESCUELA PATRICIO ZEBALLOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-30,71076965","-71,48976135",1,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
773,2018,954,7,ESCUELA EL AJIAL DE QUILE, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,92170906","-71,4095459",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
774,2018,955,5,ESCUELA VILLA LOS CORRALES, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,92849922","-71,26116943",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
775,2018,956,3,ESCUELA PORTEZUELOS BLANCOS, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,94948006","-71,29021454",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
776,2018,957,1,ESCUELA EL CIENAGO, ,69040900,1,4,43,4304,PUNITAQUI,42,LIMARI,2,1,1,"-30,79320908","-71,28886414",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
777,2018,959,8,COLEGIO PARTICULAR SALI HOCHSCHILD, ,65153222,1,4,43,4304,PUNITAQUI,42,LIMARI,3,2,0,"-30,83789063","-71,25535583",0,10,110,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
778,2018,960,1,ESCUELA PARTICULAR EL LLANITO, ,65115862,1,4,43,4304,PUNITAQUI,42,LIMARI,3,2,1,"-30,89969826","-71,28790283",0,110,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO
779,2018,962,8,ESCUELA ALGARROBO DE HORNILLOS, ,69040700,1,4,43,4301,OVALLE,42,LIMARI,2,1,1,"-31,14104462","-71,51791382",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
780,2018,963,6,ESCUELA PARTICULAR EL TENIENTE, ,65151264,1,4,43,4301,OVALLE,42,LIMARI,3,2,1,"-30,98644638","-71,56138611",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
781,2018,964,4,ESCUELA BASICA MUNICIPAL DE ADULTOS, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,63533974","-71,17329407",1,167,363,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
782,2018,967,9,LICEO DOMINGO ORTIZ DE ROZAS, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,63446236","-71,16825104",1,110,310,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
783,2018,968,7,LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,64121246","-71,1782608",1,510,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
784,2018,969,5,ESCUELA BASICA VALLE DEL CHOAPA, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,6305027","-71,16113281",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
785,2018,970,9,ESCUELA JUAN CARRASCO RISCO, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,63187408","-71,16824341",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
786,2018,971,7,ESCUELA BASICA SAN RAFAEL DE ROZAS, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,63230324","-71,16633606",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
787,2018,972,5,ESCUELA BASICA JORGE ARACENA RAMOS, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,63080788","-71,17476654",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
788,2018,973,3,ESCUELA BASICA CLEMENCIA VILLARROEL, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,5902462","-71,06674194",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
789,2018,974,1,ESCUELA BASICA CAMILO HENRIQUEZ, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,72643089","-71,27024841",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
790,2018,976,8,ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,75438309","-71,1594162",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
791,2018,977,6,ESCUELA BASICA GRACIELA DIAZ ALLENDE, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,73811722","-71,12355042",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
792,2018,978,4,ESCUELA BASICA MATANCILLA, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,43510056","-71,01152802",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
793,2018,979,2,ESCUELA LA COLONIA, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
794,2018,981,4,ESCUELA BASICA CHOAPA LINDO, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,7276535","-71,20790863",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
795,2018,982,2,ESCUELA BASICA VILLA LOS NARANJOS, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,0,"-31,64203072","-71,19174194",1,10,110,310,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
796,2018,983,0,ESCUELA BASICA LAS LILAS DE TUNGA NORTE, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,62371776","-71,36487084",0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO
797,2018,984,9,ESCUELA BASICA TUNGA SUR, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,64177513","-71,35430145",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
798,2018,985,7,ESCUELA BASICA ASIENTO VIEJO, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,60996819","-71,13093567",1,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
799,2018,986,5,ESCUELA BASICA LAS CHINCHILLAS DE COCOU, ,69041200,1,4,42,4201,ILLAPEL,43,CHOAPA,2,1,1,"-31,46617317","-71,1464386",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
800,2018,987,3,COLEGIO SANTA TERESA, ,65175360,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,63239861","-71,1689682",1,10,110,310,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
801,2018,988,1,LICEO PARTICULAR LUIS ALBERTO VERA, ,76109409,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,0,"-31,62763786","-71,1587677",1,310,410,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
802,2018,990,3,ESCUELA PARTICULAR LAS CANAS, ,65151281,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,72968483","-71,2570343",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
803,2018,991,1,ESCUELA PARTICULAR QUEBRADA EL PERAL, ,65153945,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,63608932","-71,22681427",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
804,2018,993,8,ESCUELA PARTICULAR CANELILLO ALTO, ,65155249,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,73361397","-71,26153564",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
805,2018,994,6,ESCUELA PARTICULAR RINCON DEL ROMERO, ,65154841,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,41490555","-71,05192566",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
806,2018,995,4,ESCUELA PARTICULAR CAREN, ,65156249,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,55555153","-70,85119629",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
807,2018,996,2,ESCUELA PARTICULAR EL LANCO, ,65156239,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,7820549","-71,14545441",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,SIN INFORMACION
808,2018,997,0,ESCUELA PARTICULAR QUEBRADA DE CARCAMO, ,76151276,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,6128006","-71,02249146",0,0,0,0,0,0,0,0,0,0,0,1,1, ,GRATUITO,GRATUITO
809,2018,998,9,ESCUELA PARTICULAR ILTA, ,65152134,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,63699532","-71,32680511",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
810,2018,999,7,ESCUELA PARTICULAR 18 DE SEPTIEMBRE, ,65155454,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,70028496","-71,24409485",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
811,2018,1000,6,ESCUELA PARTICULAR SAN ENRIQUE, ,76151436,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,40693457","-71,08562458",0,0,0,0,0,0,0,0,0,0,0,1,2, ,GRATUITO,GRATUITO
812,2018,1001,4,ESCUELA PARTICULAR HERMINIA RAMOS, ,65156143,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,60257721","-71,19113922",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
813,2018,1002,2,ESCUELA PARTICULAR EL SOCAVON, ,65156142,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,81638908","-71,16233826",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
814,2018,1003,0,ESCUELA PARTICULAR SAN ROMUALDO, ,76135358,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,62715721","-71,16820526",0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
815,2018,1004,9,ESCUELA PARTICULAR LA CAPILLA, ,65156276,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,57652092","-70,92672729",0,110,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
816,2018,1005,7,ESCUELA PARTICULAR RINCON DE TUNGA, ,65155841,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,63766289","-71,36420441",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
817,2018,1006,5,ESCUELA MANUEL JOSE IRARRAZAVAL, ,70896700,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,57703209","-70,99794006",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
818,2018,1007,3,ESCUELA PARTICULAR CANAS DE MICHIO, ,76127926,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,64567172","-71,119427",0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO
819,2018,1008,1,ESCUELA PARTICULAR QUILLAICILLO, ,65154778,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,50413895","-71,23033905",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
820,2018,1010,3,ESCUELA PARTICULAR CUYUNTAGUA, ,65154978,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,66243362","-71,30122375",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
821,2018,1011,1,ESCUELA PARTICULAR MACUCO, ,65155395,1,4,42,4201,ILLAPEL,43,CHOAPA,3,2,1,"-31,71921921","-71,20257568",0,110,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
822,2018,1013,8,LICEO DE SALAMANCA, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,0,"-31,77643585","-70,96555328",1,110,310,510,610,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
823,2018,1014,6,ESCUELA MATILDE SALAMANCA, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,0,"-31,78162384","-70,96674347",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
824,2018,1015,4,ESCUELA BASICA DIAGUITAS DE CHALINGA, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,0,"-31,76875877","-70,97735596",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
825,2018,1016,2,ESCUELA TRANQUILLA, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,1,"-31,89909554","-70,68205261",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
826,2018,1017,0,ESCUELA BASICA BERTA HIDALGO BARAHONA, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,1,"-31,79114151","-71,05640411",1,10,110,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
827,2018,1018,9,ESCUELA EL TAMBO, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,1,"-31,78569794","-71,02252197",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
828,2018,1019,7,ESCUELA BASICA CHILLEPIN, ,69041400,1,4,42,4204,SALAMANCA,43,CHOAPA,2,1,1,"-31,88123703","-70,72859955",1,10,110,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
